subject condition sample channel value hemisphere
R1292 c3 391 ch79 -36.730049 left
R1292 c3 391 ch80 -33.842823 left
R1292 c3 391 ch85 -14.553815 left
R1292 c3 391 ch88 20.984724 left
R1292 c3 391 ch90 15.699956 left
R1292 c3 391 ch130 -0.009238 left
R1292 c3 391 ch131 3.451477 left
R1292 c3 392 ch48 -10.716405 left
R1292 c3 392 ch76 11.584241 left
R1292 c3 392 ch77 62.520927 left
R1292 c3 392 ch79 -36.510178 left
R1292 c3 392 ch80 -30.870729 left
R1292 c3 392 ch85 -13.433065 left
R1292 c3 392 ch88 18.382414 left
R1292 c3 392 ch90 12.826969 left
R1292 c3 392 ch130 -0.564816 left
R1292 c3 392 ch131 5.538003 left
R1292 c3 393 ch48 -11.573751 left
R1292 c3 393 ch76 10.120109 left
R1292 c3 393 ch77 62.171669 left
R1292 c3 393 ch79 -36.240376 left
R1292 c3 393 ch80 -27.912136 left
R1292 c3 393 ch85 -12.415869 left
R1292 c3 393 ch88 15.960702 left
R1292 c3 393 ch90 10.149301 left
R1292 c3 393 ch130 -1.105079 left
R1292 c3 393 ch131 7.642021 left
R1292 c3 394 ch48 -12.411755 left
R1292 c3 394 ch76 8.694209 left
R1292 c3 394 ch77 61.810055 left
R1292 c3 394 ch79 -35.916012 left
R1292 c3 394 ch80 -24.986578 left
R1292 c3 394 ch85 -11.508051 left
R1292 c3 394 ch88 13.731928 left
R1292 c3 394 ch90 7.692204 left
R1292 c3 394 ch130 -1.619281 left
R1292 c3 394 ch131 9.755129 left
R1292 c3 395 ch48 -13.232334 left
R1292 c3 395 ch76 7.307848 left
R1292 c3 395 ch77 61.417789 left
R1292 c3 395 ch79 -35.532887 left
R1292 c3 395 ch80 -22.112988 left
R1292 c3 395 ch85 -10.714569 left
R1292 c3 395 ch88 11.706604 left
R1292 c3 395 ch90 5.479156 left
R1292 c3 395 ch130 -2.096937 left
R1292 c3 395 ch131 11.868861 left
R1292 c3 396 ch48 -14.037109 left
R1292 c3 396 ch76 5.962450 left
R1292 c3 396 ch77 60.976807 left
R1292 c3 396 ch79 -35.087315 left
R1292 c3 396 ch80 -19.309458 left
R1292 c3 396 ch85 -10.039456 left
R1292 c3 396 ch88 9.893257 left
R1292 c3 396 ch90 3.531557 left
R1292 c3 396 ch130 -2.527955 left
R1292 c3 396 ch131 13.974692 left
R1292 c3 397 ch48 -14.827374 left
R1292 c3 397 ch76 4.659543 left
R1292 c3 397 ch77 60.469681 left
R1292 c3 397 ch79 -34.576183 left
R1292 c3 397 ch80 -16.593140 left
R1292 c3 397 ch85 -9.485753 left
R1292 c3 397 ch88 8.298361 left
R1292 c3 397 ch90 1.868430 left
R1292 c3 397 ch130 -2.902907 left
R1292 c3 397 ch131 16.064137 left
R1292 c3 398 ch48 -15.604140 left
R1292 c3 398 ch76 3.400834 left
R1292 c3 398 ch77 59.879765 left
R1292 c3 398 ch79 -33.997009 left
R1292 c3 398 ch80 -13.980032 left
R1292 c3 398 ch85 -9.055440 left
R1292 c3 398 ch88 6.926212 left
R1292 c3 398 ch90 0.506163 left
R1292 c3 398 ch130 -3.213054 left
R1292 c3 398 ch131 18.128731 left
R1292 c3 399 ch48 -16.368147 left
R1292 c3 399 ch76 2.188195 left
R1292 c3 399 ch77 59.191483 left
R1292 c3 399 ch79 -33.348053 left
R1292 c3 399 ch80 -11.484881 left
R1292 c3 399 ch85 -8.749445 left
R1292 c3 399 ch88 5.778886 left
R1292 c3 399 ch90 -0.541724 left
R1292 c3 399 ch130 -3.450599 left
R1292 c3 399 ch131 20.160110 left
R1292 c3 400 ch48 -17.119892 left
R1292 c3 400 ch76 1.023672 left
R1292 c3 400 ch77 58.390591 left
R1292 c3 400 ch79 -32.628342 left
R1292 c3 400 ch80 -9.121013 left
R1292 c3 400 ch85 -8.567575 left
R1292 c3 400 ch88 4.856215 left
R1292 c3 400 ch90 -1.264795 left
R1292 c3 400 ch130 -3.608792 left
R1292 c3 400 ch131 22.150053 left
R1292 c3 401 ch48 -17.859657 left
R1292 c3 401 ch76 -0.090516 left
R1292 c3 401 ch77 57.464268 left
R1292 c3 401 ch79 -31.837688 left
R1292 c3 401 ch80 -6.900235 left
R1292 c3 401 ch85 -8.508527 left
R1292 c3 401 ch88 4.155778 left
R1292 c3 401 ch90 -1.655869 left
R1292 c3 401 ch130 -3.682039 left
R1292 c3 401 ch131 24.090532 left
R1292 c3 402 ch48 -18.587553 left
R1292 c3 402 ch76 -1.152012 left
R1292 c3 402 ch77 56.401371 left
R1292 c3 402 ch79 -30.976772 left
R1292 c3 402 ch80 -4.832798 left
R1292 c3 402 ch85 -8.569855 left
R1292 c3 402 ch88 3.672940 left
R1292 c3 402 ch90 -1.711127 left
R1292 c3 402 ch130 -3.666047 left
R1292 c3 402 ch131 25.973787 left
R1292 c3 403 ch48 -19.303547 left
R1292 c3 403 ch76 -2.158306 left
R1292 c3 403 ch77 55.192661 left
R1292 c3 403 ch79 -30.047091 left
R1292 c3 403 ch80 -2.927253 left
R1292 c3 403 ch85 -8.748008 left
R1292 c3 403 ch88 3.400902 left
R1292 c3 403 ch90 -1.430209 left
R1292 c3 403 ch130 -3.557869 left
R1292 c3 403 ch131 27.792286 left
R1292 c3 404 ch48 -20.007509 left
R1292 c3 404 ch76 -3.106833 left
R1292 c3 404 ch77 53.830700 left
R1292 c3 404 ch79 -29.051014 left
R1292 c3 404 ch80 -1.190487 left
R1292 c3 404 ch85 -9.038349 left
R1292 c3 404 ch88 3.330783 left
R1292 c3 404 ch90 -0.816258 left
R1292 c3 404 ch130 -3.356033 left
R1292 c3 404 ch131 29.538904 left
R1292 c3 405 ch48 -20.699203 left
R1292 c3 405 ch76 -3.994960 left
R1292 c3 405 ch77 52.310196 left
R1292 c3 405 ch79 -27.991732 left
R1292 c3 405 ch80 0.372372 left
R1292 c3 405 ch85 -9.435164 left
R1292 c3 405 ch88 3.451752 left
R1292 c3 405 ch90 0.124109 left
R1292 c3 405 ch130 -3.060526 left
R1292 c3 405 ch131 31.206886 left
R1292 c3 406 ch48 -21.378391 left
R1292 c3 406 ch76 -4.820091 left
R1292 c3 406 ch77 50.627964 left
R1292 c3 406 ch79 -26.873276 left
R1292 c3 406 ch80 1.757915 left
R1292 c3 406 ch85 -9.931733 left
R1292 c3 406 ch88 3.751163 left
R1292 c3 406 ch90 1.380823 left
R1292 c3 406 ch130 -2.672873 left
R1292 c3 406 ch131 32.789928 left
R1292 c3 407 ch48 -22.044783 left
R1292 c3 407 ch76 -5.579677 left
R1292 c3 407 ch77 48.782940 left
R1292 c3 407 ch79 -25.700388 left
R1292 c3 407 ch80 2.964465 left
R1292 c3 407 ch85 -10.520377 left
R1292 c3 407 ch88 4.214712 left
R1292 c3 407 ch90 2.940480 left
R1292 c3 407 ch130 -2.196114 left
R1292 c3 407 ch131 34.282257 left
R1292 c3 408 ch48 -22.698132 left
R1292 c3 408 ch76 -6.271337 left
R1292 c3 408 ch77 46.776279 left
R1292 c3 408 ch79 -24.478559 left
R1292 c3 408 ch80 3.992036 left
R1292 c3 408 ch85 -11.192522 left
R1292 c3 408 ch88 4.826654 left
R1292 c3 408 ch90 4.786494 left
R1292 c3 408 ch130 -1.634765 left
R1292 c3 408 ch131 35.678612 left
R1292 c3 409 ch48 -23.338203 left
R1292 c3 409 ch76 -6.892869 left
R1292 c3 409 ch77 44.611290 left
R1292 c3 409 ch79 -23.213928 left
R1292 c3 409 ch80 4.842278 left
R1292 c3 409 ch85 -11.938790 left
R1292 c3 409 ch88 5.569985 left
R1292 c3 409 ch90 6.899250 left
R1292 c3 409 ch130 -0.994793 left
R1292 c3 409 ch131 36.974380 left
R1292 c3 410 ch48 -23.964808 left
R1292 c3 410 ch76 -7.442363 left
R1292 c3 410 ch77 42.293369 left
R1292 c3 410 ch79 -21.913155 left
R1292 c3 410 ch80 5.518403 left
R1292 c3 410 ch85 -12.749081 left
R1292 c3 410 ch88 6.426677 left
R1292 c3 410 ch90 9.256372 left
R1292 c3 410 ch130 -0.283528 left
R1292 c3 410 ch131 38.165585 left
R1292 c3 411 ch48 -24.577829 left
R1292 c3 411 ch76 -7.918257 left
R1292 c3 411 ch77 39.830032 left
R1292 c3 411 ch79 -20.583389 left
R1292 c3 411 ch80 6.025122 left
R1292 c3 411 ch85 -13.612655 left
R1292 c3 411 ch88 7.377940 left
R1292 c3 411 ch90 11.832958 left
R1292 c3 411 ch130 0.490445 left
R1292 c3 411 ch131 39.248959 left
R1292 c3 412 ch48 -25.177185 left
R1292 c3 412 ch76 -8.319399 left
R1292 c3 412 ch77 37.230705 left
R1292 c3 412 ch79 -19.232128 left
R1292 c3 412 ch80 6.368546 left
R1292 c3 412 ch85 -14.518276 left
R1292 c3 412 ch88 8.404452 left
R1292 c3 412 ch90 14.601912 left
R1292 c3 412 ch130 1.317379 left
R1292 c3 412 ch131 40.221935 left
R1292 c3 413 ch48 -25.762894 left
R1292 c3 413 ch76 -8.645136 left
R1292 c3 413 ch77 34.506714 left
R1292 c3 413 ch79 -17.867159 left
R1292 c3 413 ch80 6.556063 left
R1292 c3 413 ch85 -15.454268 left
R1292 c3 413 ch88 9.486629 left
R1292 c3 413 ch90 17.534233 left
R1292 c3 413 ch130 2.186541 left
R1292 c3 413 ch131 41.082726 left
R1292 c3 414 ch48 -26.334990 left
R1292 c3 414 ch76 -8.895326 left
R1292 c3 414 ch77 31.671104 left
R1292 c3 414 ch79 -16.496380 left
R1292 c3 414 ch80 6.596234 left
R1292 c3 414 ch85 -16.408697 left
R1292 c3 414 ch88 10.604907 left
R1292 c3 414 ch90 20.599403 left
R1292 c3 414 ch130 3.086344 left
R1292 c3 414 ch131 41.830326 left
R1292 c3 415 ch48 -26.893564 left
R1292 c3 415 ch76 -9.070448 left
R1292 c3 415 ch77 28.738480 left
R1292 c3 415 ch79 -15.127728 left
R1292 c3 415 ch80 6.498656 left
R1292 c3 415 ch85 -17.369434 left
R1292 c3 415 ch88 11.739955 left
R1292 c3 415 ch90 23.765781 left
R1292 c3 415 ch130 4.004554 left
R1292 c3 415 ch131 42.464542 left
R1292 c3 416 ch48 -27.438765 left
R1292 c3 416 ch76 -9.171603 left
R1292 c3 416 ch77 25.724863 left
R1292 c3 416 ch79 -13.769052 left
R1292 c3 416 ch80 6.273831 left
R1292 c3 416 ch85 -18.324305 left
R1292 c3 416 ch88 12.873005 left
R1292 c3 416 ch90 27.000931 left
R1292 c3 416 ch130 4.928446 left
R1292 c3 416 ch131 42.985996 left
R1292 c3 417 ch48 -27.970711 left
R1292 c3 417 ch76 -9.200561 left
R1292 c3 417 ch77 22.647507 left
R1292 c3 417 ch79 -12.428006 left
R1292 c3 417 ch80 5.933029 left
R1292 c3 417 ch85 -19.261213 left
R1292 c3 417 ch88 13.986036 left
R1292 c3 417 ch90 30.272053 left
R1292 c3 417 ch130 5.845021 left
R1292 c3 417 ch131 43.396107 left
R1292 c3 418 ch48 -28.489546 left
R1292 c3 418 ch76 -9.159792 left
R1292 c3 418 ch77 19.524719 left
R1292 c3 418 ch79 -11.111889 left
R1292 c3 418 ch80 5.488128 left
R1292 c3 418 ch85 -20.168255 left
R1292 c3 418 ch88 15.062057 left
R1292 c3 418 ch90 33.546440 left
R1292 c3 418 ch130 6.741223 left
R1292 c3 418 ch131 43.697094 left
R1292 c3 419 ch48 -28.995361 left
R1292 c3 419 ch76 -9.052465 left
R1292 c3 419 ch77 16.375650 left
R1292 c3 419 ch79 -9.827602 left
R1292 c3 419 ch80 4.951506 left
R1292 c3 419 ch85 -21.033863 left
R1292 c3 419 ch88 16.085327 left
R1292 c3 419 ch90 36.791786 left
R1292 c3 419 ch130 7.604126 left
R1292 c3 419 ch131 43.892006 left
R1292 c3 420 ch48 -29.488213 left
R1292 c3 420 ch76 -8.882439 left
R1292 c3 420 ch77 13.220070 left
R1292 c3 420 ch79 -8.581493 left
R1292 c3 420 ch80 4.335836 left
R1292 c3 420 ch85 -21.846888 left
R1292 c3 420 ch88 17.041515 left
R1292 c3 420 ch90 39.976635 left
R1292 c3 420 ch130 8.421167 left
R1292 c3 420 ch131 43.984596 left
R1292 c3 421 ch48 -29.968050 left
R1292 c3 421 ch76 -8.654275 left
R1292 c3 421 ch77 10.078196 left
R1292 c3 421 ch79 -7.379308 left
R1292 c3 421 ch80 3.654008 left
R1292 c3 421 ch85 -22.596756 left
R1292 c3 421 ch88 17.917925 left
R1292 c3 421 ch90 43.070732 left
R1292 c3 421 ch130 9.180341 left
R1292 c3 421 ch131 43.979408 left
R1292 c3 422 ch48 -30.434755 left
R1292 c3 422 ch76 -8.373155 left
R1292 c3 422 ch77 6.970464 left
R1292 c3 422 ch79 -6.226071 left
R1292 c3 422 ch80 2.918910 left
R1292 c3 422 ch85 -23.273518 left
R1292 c3 422 ch88 18.703651 left
R1292 c3 422 ch90 46.045425 left
R1292 c3 422 ch130 9.870383 left
R1292 c3 422 ch131 43.881638 left
R1292 c3 423 ch48 -30.888033 left
R1292 c3 423 ch76 -8.044906 left
R1292 c3 423 ch77 3.917300 left
R1292 c3 423 ch79 -5.126070 left
R1292 c3 423 ch80 2.143366 left
R1292 c3 423 ch85 -23.868042 left
R1292 c3 423 ch88 19.389664 left
R1292 c3 423 ch90 48.873905 left
R1292 c3 423 ch130 10.481007 left
R1292 c3 423 ch131 43.697060 left
R1292 c3 424 ch48 -31.327507 left
R1292 c3 424 ch76 -7.675879 left
R1292 c3 424 ch77 0.938976 left
R1292 c3 424 ch79 -4.082741 left
R1292 c3 424 ch80 1.339973 left
R1292 c3 424 ch85 -24.372004 left
R1292 c3 424 ch88 19.968954 left
R1292 c3 424 ch90 51.531628 left
R1292 c3 424 ch130 11.003042 left
R1292 c3 424 ch131 43.432125 left
R1292 c3 425 ch48 -31.752563 left
R1292 c3 425 ch76 -7.272915 left
R1292 c3 425 ch77 -1.944643 left
R1292 c3 425 ch79 -3.098689 left
R1292 c3 425 ch80 0.520941 left
R1292 c3 425 ch85 -24.778032 left
R1292 c3 425 ch88 20.436565 left
R1292 c3 425 ch90 53.996460 left
R1292 c3 425 ch130 11.428588 left
R1292 c3 425 ch131 43.093727 left
R1292 c3 426 ch48 -32.162491 left
R1292 c3 426 ch76 -6.843271 left
R1292 c3 426 ch77 -4.714285 left
R1292 c3 426 ch79 -2.175627 left
R1292 c3 426 ch80 -0.301968 left
R1292 c3 426 ch85 -25.079763 left
R1292 c3 426 ch88 20.789639 left
R1292 c3 426 ch90 56.248993 left
R1292 c3 426 ch130 11.751199 left
R1292 c3 426 ch131 42.689159 left
R1292 c3 427 ch48 -32.556313 left
R1292 c3 427 ch76 -6.394505 left
R1292 c3 427 ch77 -7.351434 left
R1292 c3 427 ch79 -1.314396 left
R1292 c3 427 ch80 -1.117595 left
R1292 c3 427 ch85 -25.271912 left
R1292 c3 427 ch88 21.027416 left
R1292 c3 427 ch90 58.272717 left
R1292 c3 427 ch130 11.965951 left
R1292 c3 427 ch131 42.226181 left
R1292 c3 428 ch48 -32.932919 left
R1292 c3 428 ch76 -5.934396 left
R1292 c3 428 ch77 -9.838506 left
R1292 c3 428 ch79 -0.514963 left
R1292 c3 428 ch80 -1.915455 left
R1292 c3 428 ch85 -25.350304 left
R1292 c3 428 ch88 21.151196 left
R1292 c3 428 ch90 60.054153 left
R1292 c3 428 ch130 12.069575 left
R1292 c3 428 ch131 41.712704 left
R1292 c3 429 ch48 -33.290970 left
R1292 c3 429 ch76 -5.470831 left
R1292 c3 429 ch77 -12.159039 left
R1292 c3 429 ch79 0.223523 left
R1292 c3 429 ch80 -2.685851 left
R1292 c3 429 ch85 -25.311914 left
R1292 c3 429 ch88 21.164291 left
R1292 c3 429 ch90 61.582977 left
R1292 c3 429 ch130 12.060511 left
R1292 c3 429 ch131 41.156925 left
R1292 c3 430 ch48 -33.628952 left
R1292 c3 430 ch76 -5.011704 left
R1292 c3 430 ch77 -14.297785 left
R1292 c3 430 ch79 0.902728 left
R1292 c3 430 ch80 -3.419914 left
R1292 c3 430 ch85 -25.154898 left
R1292 c3 430 ch88 21.071905 left
R1292 c3 430 ch90 62.852020 left
R1292 c3 430 ch130 11.938956 left
R1292 c3 430 ch131 40.567101 left
R1292 c3 431 ch48 -33.945206 left
R1292 c3 431 ch76 -4.564795 left
R1292 c3 431 ch77 -16.240913 left
R1292 c3 431 ch79 1.525038 left
R1292 c3 431 ch80 -4.109715 left
R1292 c3 431 ch85 -24.878630 left
R1292 c3 431 ch88 20.881006 left
R1292 c3 431 ch90 63.857330 left
R1292 c3 431 ch130 11.706882 left
R1292 c3 431 ch131 39.951515 left
R1292 c3 432 ch48 -34.237850 left
R1292 c3 432 ch76 -4.137673 left
R1292 c3 432 ch77 -17.976067 left
R1292 c3 432 ch79 2.093498 left
R1292 c3 432 ch80 -4.748303 left
R1292 c3 432 ch85 -24.483601 left
R1292 c3 432 ch88 20.600218 left
R1292 c3 432 ch90 64.598198 left
R1292 c3 432 ch130 11.368020 left
R1292 c3 432 ch131 39.318405 left
R1292 c3 433 ch48 -34.504932 left
R1292 c3 433 ch76 -3.737559 left
R1292 c3 433 ch77 -19.492504 left
R1292 c3 433 ch79 2.611724 left
R1292 c3 433 ch80 -5.329721 left
R1292 c3 433 ch85 -23.971533 left
R1292 c3 433 ch88 20.239595 left
R1292 c3 433 ch90 65.076981 left
R1292 c3 433 ch130 10.927827 left
R1292 c3 433 ch131 38.675850 left
R1292 c3 434 ch48 -34.744339 left
R1292 c3 434 ch76 -3.371252 left
R1292 c3 434 ch77 -20.781166 left
R1292 c3 434 ch79 3.083808 left
R1292 c3 434 ch80 -5.849101 left
R1292 c3 434 ch85 -23.345243 left
R1292 c3 434 ch88 19.810440 left
R1292 c3 434 ch90 65.299011 left
R1292 c3 434 ch130 10.393414 left
R1292 c3 434 ch131 38.031708 left
R1292 c3 435 ch48 -34.953922 left
R1292 c3 435 ch76 -3.044996 left
R1292 c3 435 ch77 -21.834766 left
R1292 c3 435 ch79 3.514214 left
R1292 c3 435 ch80 -6.302595 left
R1292 c3 435 ch85 -22.608652 left
R1292 c3 435 ch88 19.325127 left
R1292 c3 435 ch90 65.272430 left
R1292 c3 435 ch130 9.773457 left
R1292 c3 435 ch131 37.393539 left
R1292 c3 436 ch48 -35.131462 left
R1292 c3 436 ch76 -2.764422 left
R1292 c3 436 ch77 -22.647816 left
R1292 c3 436 ch79 3.907680 left
R1292 c3 436 ch80 -6.687439 left
R1292 c3 436 ch85 -21.766701 left
R1292 c3 436 ch88 18.796804 left
R1292 c3 436 ch90 65.008148 left
R1292 c3 436 ch130 9.078065 left
R1292 c3 436 ch131 36.768578 left
R1292 c3 437 ch48 -35.274731 left
R1292 c3 437 ch76 -2.534435 left
R1292 c3 437 ch77 -23.216682 left
R1292 c3 437 ch79 4.269072 left
R1292 c3 437 ch80 -7.001966 left
R1292 c3 437 ch85 -20.825306 left
R1292 c3 437 ch88 18.239223 left
R1292 c3 437 ch90 64.519363 left
R1292 c3 437 ch130 8.318671 left
R1292 c3 437 ch131 36.163517 left
R1292 c3 438 ch48 -35.381554 left
R1292 c3 438 ch76 -2.359171 left
R1292 c3 438 ch77 -23.539593 left
R1292 c3 438 ch79 4.603302 left
R1292 c3 438 ch80 -7.245509 left
R1292 c3 438 ch85 -19.791283 left
R1292 c3 438 ch88 17.666447 left
R1292 c3 438 ch90 63.821545 left
R1292 c3 438 ch130 7.507832 left
R1292 c3 438 ch131 35.584679 left
R1292 c3 439 ch48 -35.449852 left
R1292 c3 439 ch76 -2.241916 left
R1292 c3 439 ch77 -23.616655 left
R1292 c3 439 ch79 4.915200 left
R1292 c3 439 ch80 -7.418429 left
R1292 c3 439 ch85 -18.672209 left
R1292 c3 439 ch88 17.092657 left
R1292 c3 439 ch90 62.932011 left
R1292 c3 439 ch130 6.659064 left
R1292 c3 439 ch131 35.037743 left
R1292 c3 440 ch48 -35.477631 left
R1292 c3 440 ch76 -2.185084 left
R1292 c3 440 ch77 -23.449831 left
R1292 c3 440 ch79 5.209400 left
R1292 c3 440 ch80 -7.522055 left
R1292 c3 440 ch85 -17.476395 left
R1292 c3 440 ch88 16.531855 left
R1292 c3 440 ch90 61.869747 left
R1292 c3 440 ch130 5.786660 left
R1292 c3 440 ch131 34.527855 left
R1292 c3 441 ch48 -35.463100 left
R1292 c3 441 ch76 -2.190175 left
R1292 c3 441 ch77 -23.042896 left
R1292 c3 441 ch79 5.490266 left
R1292 c3 441 ch80 -7.558635 left
R1292 c3 441 ch85 -16.212730 left
R1292 c3 441 ch88 15.997676 left
R1292 c3 441 ch90 60.654911 left
R1292 c3 441 ch130 4.905424 left
R1292 c3 441 ch131 34.059536 left
R1292 c3 442 ch48 -35.404678 left
R1292 c3 442 ch76 -2.257778 left
R1292 c3 442 ch77 -22.401396 left
R1292 c3 442 ch79 5.761751 left
R1292 c3 442 ch80 -7.531262 left
R1292 c3 442 ch85 -14.890595 left
R1292 c3 442 ch88 15.503155 left
R1292 c3 442 ch90 59.308838 left
R1292 c3 442 ch130 4.030527 left
R1292 c3 442 ch131 33.636604 left
R1292 c3 443 ch48 -35.301010 left
R1292 c3 443 ch76 -2.387568 left
R1292 c3 443 ch77 -21.532600 left
R1292 c3 443 ch79 6.027335 left
R1292 c3 443 ch80 -7.443809 left
R1292 c3 443 ch85 -13.519742 left
R1292 c3 443 ch88 15.060509 left
R1292 c3 443 ch90 57.853359 left
R1292 c3 443 ch130 3.177224 left
R1292 c3 443 ch131 33.262222 left
R1292 c3 444 ch48 -35.151119 left
R1292 c3 444 ch76 -2.578322 left
R1292 c3 444 ch77 -20.445404 left
R1292 c3 444 ch79 6.289961 left
R1292 c3 444 ch80 -7.300830 left
R1292 c3 444 ch85 -12.110168 left
R1292 c3 444 ch88 14.680960 left
R1292 c3 444 ch90 56.310753 left
R1292 c3 444 ch130 2.360646 left
R1292 c3 444 ch131 32.938866 left
R1292 c3 445 ch48 -34.954281 left
R1292 c3 445 ch76 -2.827978 left
R1292 c3 445 ch77 -19.150238 left
R1292 c3 445 ch79 6.551958 left
R1292 c3 445 ch80 -7.107524 left
R1292 c3 445 ch85 -10.672003 left
R1292 c3 445 ch88 14.374561 left
R1292 c3 445 ch90 54.703266 left
R1292 c3 445 ch130 1.595556 left
R1292 c3 445 ch131 32.668278 left
R1292 c3 446 ch48 -34.710209 left
R1292 c3 446 ch76 -3.133668 left
R1292 c3 446 ch77 -17.658972 left
R1292 c3 446 ch79 6.815000 left
R1292 c3 446 ch80 -6.869565 left
R1292 c3 446 ch85 -9.215406 left
R1292 c3 446 ch88 14.150055 left
R1292 c3 446 ch90 53.052856 left
R1292 c3 446 ch130 0.896149 left
R1292 c3 446 ch131 32.451519 left
R1292 c3 447 ch48 -34.418953 left
R1292 c3 447 ch76 -3.491790 left
R1292 c3 447 ch77 -15.984775 left
R1292 c3 447 ch79 7.080085 left
R1292 c3 447 ch80 -6.593065 left
R1292 c3 447 ch85 -7.750419 left
R1292 c3 447 ch88 14.014762 left
R1292 c3 447 ch90 51.380932 left
R1292 c3 447 ch130 0.275780 left
R1292 c3 447 ch131 32.288921 left
R1292 c3 448 ch48 -34.081074 left
R1292 c3 448 ch76 -3.898087 left
R1292 c3 448 ch77 -14.142008 left
R1292 c3 448 ch79 7.347503 left
R1292 c3 448 ch80 -6.284451 left
R1292 c3 448 ch85 -6.286882 left
R1292 c3 448 ch88 13.974476 left
R1292 c3 448 ch90 49.708031 left
R1292 c3 448 ch130 -0.253167 left
R1292 c3 448 ch131 32.180134 left
R1292 c3 449 ch48 -33.697472 left
R1292 c3 449 ch76 -4.347735 left
R1292 c3 449 ch77 -12.146066 left
R1292 c3 449 ch79 7.616846 left
R1292 c3 449 ch80 -5.950311 left
R1292 c3 449 ch85 -4.834303 left
R1292 c3 449 ch88 14.033428 left
R1292 c3 449 ch90 48.053543 left
R1292 c3 449 ch130 -0.679522 left
R1292 c3 449 ch131 32.124119 left
R1292 c3 450 ch48 -33.269615 left
R1292 c3 450 ch76 -4.835443 left
R1292 c3 450 ch77 -10.013233 left
R1292 c3 450 ch79 7.887028 left
R1292 c3 450 ch80 -5.597407 left
R1292 c3 450 ch85 -3.401778 left
R1292 c3 450 ch88 14.194226 left
R1292 c3 450 ch90 46.435543 left
R1292 c3 450 ch130 -0.993504 left
R1292 c3 450 ch131 32.119186 left
R1292 c3 451 ch48 -32.799355 left
R1292 c3 451 ch76 -5.355567 left
R1292 c3 451 ch77 -7.760520 left
R1292 c3 451 ch79 8.156325 left
R1292 c3 451 ch80 -5.232436 left
R1292 c3 451 ch85 -1.997887 left
R1292 c3 451 ch88 14.457878 left
R1292 c3 451 ch90 44.870529 left
R1292 c3 451 ch130 -1.186865 left
R1292 c3 451 ch131 32.162998 left
R1292 c3 452 ch48 -32.289021 left
R1292 c3 452 ch76 -5.902204 left
R1292 c3 452 ch77 -5.405509 left
R1292 c3 452 ch79 8.422382 left
R1292 c3 452 ch80 -4.862017 left
R1292 c3 452 ch85 -0.630613 left
R1292 c3 452 ch88 14.823801 left
R1292 c3 452 ch90 43.373219 left
R1292 c3 452 ch130 -1.253017 left
R1292 c3 452 ch131 32.252632 left
R1292 c3 453 ch48 -31.741405 left
R1292 c3 453 ch76 -6.469306 left
R1292 c3 453 ch77 -2.966171 left
R1292 c3 453 ch79 8.682324 left
R1292 c3 453 ch80 -4.492547 left
R1292 c3 453 ch85 0.692721 left
R1292 c3 453 ch88 15.289864 left
R1292 c3 453 ch90 41.956486 left
R1292 c3 453 ch130 -1.187161 left
R1292 c3 453 ch131 32.384586 left
R1292 c3 454 ch48 -31.159739 left
R1292 c3 454 ch76 -7.050815 left
R1292 c3 454 ch77 -0.460711 left
R1292 c3 454 ch79 8.932806 left
R1292 c3 454 ch80 -4.130146 left
R1292 c3 454 ch85 1.965539 left
R1292 c3 454 ch88 15.852497 left
R1292 c3 454 ch90 40.631207 left
R1292 c3 454 ch130 -0.986383 left
R1292 c3 454 ch131 32.554810 left
R1292 c3 455 ch48 -30.547653 left
R1292 c3 455 ch76 -7.640743 left
R1292 c3 455 ch77 2.092624 left
R1292 c3 455 ch79 9.170072 left
R1292 c3 455 ch80 -3.780517 left
R1292 c3 455 ch85 3.182015 left
R1292 c3 455 ch88 16.506750 left
R1292 c3 455 ch90 39.406132 left
R1292 c3 455 ch130 -0.649641 left
R1292 c3 455 ch131 32.758778 left
R1292 c3 456 ch48 -29.909155 left
R1292 c3 456 ch76 -8.233308 left
R1292 c3 456 ch77 4.675723 left
R1292 c3 456 ch79 9.390094 left
R1292 c3 456 ch80 -3.448926 left
R1292 c3 456 ch85 4.337159 left
R1292 c3 456 ch88 17.246468 left
R1292 c3 456 ch90 38.287888 left
R1292 c3 456 ch130 -0.177893 left
R1292 c3 456 ch131 32.991508 left
R1292 c3 457 ch48 -29.248640 left
R1292 c3 457 ch76 -8.822994 left
R1292 c3 457 ch77 7.270730 left
R1292 c3 457 ch79 9.588610 left
R1292 c3 457 ch80 -3.140053 left
R1292 c3 457 ch85 5.426808 left
R1292 c3 457 ch88 18.064365 left
R1292 c3 457 ch90 37.280960 left
R1292 c3 457 ch130 0.425986 left
R1292 c3 457 ch131 33.247623 left
R1292 c3 458 ch48 -28.570749 left
R1292 c3 458 ch76 -9.404695 left
R1292 c3 458 ch77 9.860284 left
R1292 c3 458 ch79 9.761286 left
R1292 c3 458 ch80 -2.858034 left
R1292 c3 458 ch85 6.447643 left
R1292 c3 458 ch88 18.952232 left
R1292 c3 458 ch90 36.387661 left
R1292 c3 458 ch130 1.157180 left
R1292 c3 458 ch131 33.521374 left
R1292 c3 459 ch48 -27.880417 left
R1292 c3 459 ch76 -9.973750 left
R1292 c3 459 ch77 12.427612 left
R1292 c3 459 ch79 9.903755 left
R1292 c3 459 ch80 -2.606295 left
