subject condition sample channel value hemisphere
R1292 c8 230 ch88 -66.134178 left
R1292 c8 230 ch90 -59.451412 left
R1292 c8 230 ch130 20.073177 left
R1292 c8 230 ch131 32.489971 left
R1292 c8 231 ch48 -47.057518 left
R1292 c8 231 ch76 -58.040405 left
R1292 c8 231 ch77 -59.251568 left
R1292 c8 231 ch79 -8.725205 left
R1292 c8 231 ch80 24.058193 left
R1292 c8 231 ch85 28.122116 left
R1292 c8 231 ch88 -67.838417 left
R1292 c8 231 ch90 -60.221542 left
R1292 c8 231 ch130 20.624380 left
R1292 c8 231 ch131 33.107250 left
R1292 c8 232 ch48 -47.028847 left
R1292 c8 232 ch76 -58.341587 left
R1292 c8 232 ch77 -59.867134 left
R1292 c8 232 ch79 -7.878727 left
R1292 c8 232 ch80 24.791576 left
R1292 c8 232 ch85 29.344109 left
R1292 c8 232 ch88 -69.564339 left
R1292 c8 232 ch90 -60.891899 left
R1292 c8 232 ch130 21.098024 left
R1292 c8 232 ch131 33.684975 left
R1292 c8 233 ch48 -46.983387 left
R1292 c8 233 ch76 -58.536480 left
R1292 c8 233 ch77 -60.472694 left
R1292 c8 233 ch79 -7.140155 left
R1292 c8 233 ch80 25.405613 left
R1292 c8 233 ch85 30.492815 left
R1292 c8 233 ch88 -71.307594 left
R1292 c8 233 ch90 -61.461830 left
R1292 c8 233 ch130 21.477537 left
R1292 c8 233 ch131 34.211246 left
R1292 c8 234 ch48 -46.923286 left
R1292 c8 234 ch76 -58.620541 left
R1292 c8 234 ch77 -61.069088 left
R1292 c8 234 ch79 -6.516614 left
R1292 c8 234 ch80 25.896090 left
R1292 c8 234 ch85 31.559361 left
R1292 c8 234 ch88 -73.062622 left
R1292 c8 234 ch90 -61.930775 left
R1292 c8 234 ch130 21.747749 left
R1292 c8 234 ch131 34.674820 left
R1292 c8 235 ch48 -46.850330 left
R1292 c8 235 ch76 -58.589745 left
R1292 c8 235 ch77 -61.656269 left
R1292 c8 235 ch79 -6.013763 left
R1292 c8 235 ch80 26.260077 left
R1292 c8 235 ch85 32.535770 left
R1292 c8 235 ch88 -74.822617 left
R1292 c8 235 ch90 -62.298569 left
R1292 c8 235 ch130 21.895185 left
R1292 c8 235 ch131 35.065201 left
R1292 c8 236 ch48 -46.765923 left
R1292 c8 236 ch76 -58.440411 left
R1292 c8 236 ch77 -62.233170 left
R1292 c8 236 ch79 -5.635692 left
R1292 c8 236 ch80 26.496069 left
R1292 c8 236 ch85 33.415207 left
R1292 c8 236 ch88 -76.579613 left
R1292 c8 236 ch90 -62.565170 left
R1292 c8 236 ch130 21.908232 left
R1292 c8 236 ch131 35.372890 left
R1292 c8 237 ch48 -46.671074 left
R1292 c8 237 ch76 -58.169521 left
R1292 c8 237 ch77 -62.797661 left
R1292 c8 237 ch79 -5.384856 left
R1292 c8 237 ch80 26.603979 left
R1292 c8 237 ch85 34.192062 left
R1292 c8 237 ch88 -78.324486 left
R1292 c8 237 ch90 -62.730732 left
R1292 c8 237 ch130 21.777468 left
R1292 c8 237 ch131 35.589455 left
R1292 c8 238 ch48 -46.566349 left
R1292 c8 238 ch76 -57.774540 left
R1292 c8 238 ch77 -63.346611 left
R1292 c8 238 ch79 -5.262041 left
R1292 c8 238 ch80 26.585138 left
R1292 c8 238 ch85 34.861988 left
R1292 c8 238 ch88 -80.047043 left
R1292 c8 238 ch90 -62.795586 left
R1292 c8 238 ch130 21.495712 left
R1292 c8 238 ch131 35.707855 left
R1292 c8 239 ch48 -46.451836 left
R1292 c8 239 ch76 -57.253597 left
R1292 c8 239 ch77 -63.875835 left
R1292 c8 239 ch79 -5.266345 left
R1292 c8 239 ch80 26.442373 left
R1292 c8 239 ch85 35.422009 left
R1292 c8 239 ch88 -81.736206 left
R1292 c8 239 ch90 -62.760170 left
R1292 c8 239 ch130 21.058266 left
R1292 c8 239 ch131 35.722462 left
R1292 c8 240 ch48 -46.327179 left
R1292 c8 240 ch76 -56.605431 left
R1292 c8 240 ch77 -64.380219 left
R1292 c8 240 ch79 -5.395165 left
R1292 c8 240 ch80 26.179899 left
R1292 c8 240 ch85 35.870560 left
R1292 c8 240 ch88 -83.379982 left
R1292 c8 240 ch90 -62.625038 left
R1292 c8 240 ch130 20.462978 left
R1292 c8 240 ch131 35.629120 left
R1292 c8 241 ch48 -46.191532 left
R1292 c8 241 ch76 -55.829514 left
R1292 c8 241 ch77 -64.853668 left
R1292 c8 241 ch79 -5.644266 left
R1292 c8 241 ch80 25.803328 left
R1292 c8 241 ch85 36.207462 left
R1292 c8 241 ch88 -84.965721 left
R1292 c8 241 ch90 -62.390820 left
R1292 c8 241 ch130 19.710262 left
R1292 c8 241 ch131 35.425335 left
R1292 c8 242 ch48 -46.043732 left
R1292 c8 242 ch76 -54.926060 left
R1292 c8 242 ch77 -65.289284 left
R1292 c8 242 ch79 -6.007803 left
R1292 c8 242 ch80 25.319544 left
R1292 c8 242 ch85 36.434029 left
R1292 c8 242 ch88 -86.480247 left
R1292 c8 242 ch90 -62.058197 left
R1292 c8 242 ch130 18.803181 left
R1292 c8 242 ch131 35.110268 left
R1292 c8 243 ch48 -45.881962 left
R1292 c8 243 ch76 -53.896030 left
R1292 c8 243 ch77 -65.679382 left
R1292 c8 243 ch79 -6.478431 left
R1292 c8 243 ch80 24.736700 left
R1292 c8 243 ch85 36.552937 left
R1292 c8 243 ch88 -87.909882 left
R1292 c8 243 ch90 -61.627949 left
R1292 c8 243 ch130 17.747398 left
R1292 c8 243 ch131 34.684772 left
R1292 c8 244 ch48 -45.704235 left
R1292 c8 244 ch76 -52.741161 left
R1292 c8 244 ch77 -66.015793 left
R1292 c8 244 ch79 -7.047380 left
R1292 c8 244 ch80 24.064009 left
R1292 c8 244 ch85 36.568195 left
R1292 c8 244 ch88 -89.240898 left
R1292 c8 244 ch90 -61.100948 left
R1292 c8 244 ch130 16.551088 left
R1292 c8 244 ch131 34.151344 left
R1292 c8 245 ch48 -45.508121 left
R1292 c8 245 ch76 -51.463936 left
R1292 c8 245 ch77 -66.289665 left
R1292 c8 245 ch79 -7.704597 left
R1292 c8 245 ch80 23.311705 left
R1292 c8 245 ch85 36.485184 left
R1292 c8 245 ch88 -90.459480 left
R1292 c8 245 ch90 -60.478100 left
R1292 c8 245 ch130 15.224867 left
R1292 c8 245 ch131 33.514130 left
R1292 c8 246 ch48 -45.290844 left
R1292 c8 246 ch76 -50.067787 left
R1292 c8 246 ch77 -66.491974 left
R1292 c8 246 ch79 -8.438862 left
R1292 c8 246 ch80 22.490828 left
R1292 c8 246 ch85 36.310390 left
R1292 c8 246 ch88 -91.551888 left
R1292 c8 246 ch90 -59.760376 left
R1292 c8 246 ch130 13.781631 left
R1292 c8 246 ch131 32.778934 left
R1292 c8 247 ch48 -45.049488 left
R1292 c8 247 ch76 -48.556831 left
R1292 c8 247 ch77 -66.613434 left
R1292 c8 247 ch79 -9.237962 left
R1292 c8 247 ch80 21.613132 left
R1292 c8 247 ch85 36.051498 left
R1292 c8 247 ch88 -92.504837 left
R1292 c8 247 ch90 -58.948864 left
R1292 c8 247 ch130 12.236363 left
R1292 c8 247 ch131 31.952950 left
R1292 c8 248 ch48 -44.780872 left
R1292 c8 248 ch76 -46.936031 left
R1292 c8 248 ch77 -66.644730 left
R1292 c8 248 ch79 -10.088843 left
R1292 c8 248 ch80 20.690882 left
R1292 c8 248 ch85 35.717083 left
R1292 c8 248 ch88 -93.305527 left
R1292 c8 248 ch90 -58.044788 left
R1292 c8 248 ch130 10.605980 left
R1292 c8 248 ch131 31.044809 left
R1292 c8 249 ch48 -44.481659 left
R1292 c8 249 ch76 -45.211166 left
R1292 c8 249 ch77 -66.576729 left
R1292 c8 249 ch79 -10.977788 left
R1292 c8 249 ch80 19.736694 left
R1292 c8 249 ch85 35.316605 left
R1292 c8 249 ch88 -93.941849 left
R1292 c8 249 ch90 -57.049507 left
R1292 c8 249 ch130 8.909005 left
R1292 c8 249 ch131 30.064400 left
R1292 c8 250 ch48 -44.148598 left
R1292 c8 250 ch76 -43.388794 left
R1292 c8 250 ch77 -66.400650 left
R1292 c8 250 ch79 -11.890611 left
R1292 c8 250 ch80 18.763338 left
R1292 c8 250 ch85 34.860218 left
R1292 c8 250 ch88 -94.402687 left
R1292 c8 250 ch90 -55.964500 left
R1292 c8 250 ch130 7.165397 left
R1292 c8 250 ch131 29.022686 left
R1292 c8 251 ch48 -43.778233 left
R1292 c8 251 ch76 -41.476131 left
R1292 c8 251 ch77 -66.108154 left
R1292 c8 251 ch79 -12.812801 left
R1292 c8 251 ch80 17.783606 left
R1292 c8 251 ch85 34.358585 left
R1292 c8 251 ch88 -94.677872 left
R1292 c8 251 ch90 -54.791458 left
R1292 c8 251 ch130 5.396214 left
R1292 c8 251 ch131 27.931538 left
R1292 c8 252 ch48 -43.367325 left
R1292 c8 252 ch76 -39.481247 left
R1292 c8 252 ch77 -65.691551 left
R1292 c8 252 ch79 -13.729778 left
R1292 c8 252 ch80 16.810087 left
R1292 c8 252 ch85 33.822704 left
R1292 c8 252 ch88 -94.758545 left
R1292 c8 252 ch90 -53.532318 left
R1292 c8 252 ch130 3.623331 left
R1292 c8 252 ch131 26.803640 left
R1292 c8 253 ch48 -42.912704 left
R1292 c8 253 ch76 -37.412708 left
R1292 c8 253 ch77 -65.143951 left
R1292 c8 253 ch79 -14.626993 left
R1292 c8 253 ch80 15.855003 left
R1292 c8 253 ch85 33.263817 left
R1292 c8 253 ch88 -94.637108 left
R1292 c8 253 ch90 -52.189243 left
R1292 c8 253 ch130 1.869110 left
R1292 c8 253 ch131 25.652170 left
R1292 c8 254 ch48 -42.411392 left
R1292 c8 254 ch76 -35.279778 left
R1292 c8 254 ch77 -64.459465 left
R1292 c8 254 ch79 -15.490198 left
R1292 c8 254 ch80 14.930041 left
R1292 c8 254 ch85 32.693115 left
R1292 c8 254 ch88 -94.307449 left
R1292 c8 254 ch90 -50.764652 left
R1292 c8 254 ch130 0.156115 left
R1292 c8 254 ch131 24.490698 left
R1292 c8 255 ch48 -41.860668 left
R1292 c8 255 ch76 -33.092209 left
R1292 c8 255 ch77 -63.633198 left
R1292 c8 255 ch79 -16.305531 left
R1292 c8 255 ch80 14.046240 left
R1292 c8 255 ch85 32.121620 left
R1292 c8 255 ch88 -93.765076 left
R1292 c8 255 ch90 -49.261280 left
R1292 c8 255 ch130 -1.493225 left
R1292 c8 255 ch131 23.332897 left
R1292 c8 256 ch48 -41.258091 left
R1292 c8 256 ch76 -30.860210 left
R1292 c8 256 ch77 -62.661476 left
R1292 c8 256 ch79 -17.059752 left
R1292 c8 256 ch80 13.213753 left
R1292 c8 256 ch85 31.560017 left
R1292 c8 256 ch88 -93.007034 left
R1292 c8 256 ch90 -47.682217 left
R1292 c8 256 ch130 -3.056895 left
R1292 c8 256 ch131 22.192471 left
R1292 c8 257 ch48 -40.601646 left
R1292 c8 257 ch76 -28.594372 left
R1292 c8 257 ch77 -61.541847 left
R1292 c8 257 ch79 -17.740364 left
R1292 c8 257 ch80 12.441785 left
R1292 c8 257 ch85 31.018511 left
R1292 c8 257 ch88 -92.032135 left
R1292 c8 257 ch90 -46.030830 left
R1292 c8 257 ch130 -4.513651 left
R1292 c8 257 ch131 21.082771 left
R1292 c8 258 ch48 -39.889641 left
R1292 c8 258 ch76 -26.305553 left
R1292 c8 258 ch77 -60.273258 left
R1292 c8 258 ch79 -18.335743 left
R1292 c8 258 ch80 11.738472 left
R1292 c8 258 ch85 30.506592 left
R1292 c8 258 ch88 -90.840858 left
R1292 c8 258 ch90 -44.310863 left
R1292 c8 258 ch130 -5.843265 left
R1292 c8 258 ch131 20.016792 left
R1292 c8 259 ch48 -39.120773 left
R1292 c8 259 ch76 -24.004793 left
R1292 c8 259 ch77 -58.855995 left
R1292 c8 259 ch79 -18.835300 left
R1292 c8 259 ch80 11.110775 left
R1292 c8 259 ch85 30.032936 left
R1292 c8 259 ch88 -89.435478 left
R1292 c8 259 ch90 -42.526485 left
R1292 c8 259 ch130 -7.026808 left
R1292 c8 259 ch131 19.006849 left
R1292 c8 260 ch48 -38.294239 left
R1292 c8 260 ch76 -21.703230 left
R1292 c8 260 ch77 -57.291767 left
R1292 c8 260 ch79 -19.229538 left
R1292 c8 260 ch80 10.564349 left
R1292 c8 260 ch85 29.605261 left
R1292 c8 260 ch88 -87.819763 left
R1292 c8 260 ch90 -40.682091 left
R1292 c8 260 ch130 -8.046913 left
R1292 c8 260 ch131 18.064495 left
R1292 c8 261 ch48 -37.409737 left
R1292 c8 261 ch76 -19.411943 left
R1292 c8 261 ch77 -55.583664 left
R1292 c8 261 ch79 -19.510199 left
R1292 c8 261 ch80 10.103604 left
R1292 c8 261 ch85 29.230215 left
R1292 c8 261 ch88 -85.999359 left
R1292 c8 261 ch90 -38.782578 left
R1292 c8 261 ch130 -8.887973 left
R1292 c8 261 ch131 17.200312 left
R1292 c8 262 ch48 -36.467373 left
R1292 c8 262 ch76 -17.141903 left
R1292 c8 262 ch77 -53.736237 left
R1292 c8 262 ch79 -19.670303 left
R1292 c8 262 ch80 9.731533 left
R1292 c8 262 ch85 28.913275 left
R1292 c8 262 ch88 -83.981422 left
R1292 c8 262 ch90 -36.833107 left
R1292 c8 262 ch130 -9.536358 left
R1292 c8 262 ch131 16.423801 left
R1292 c8 263 ch48 -35.467777 left
R1292 c8 263 ch76 -14.903810 left
R1292 c8 263 ch77 -51.755287 left
R1292 c8 263 ch79 -19.704201 left
R1292 c8 263 ch80 9.449794 left
R1292 c8 263 ch85 28.658628 left
R1292 c8 263 ch88 -81.774490 left
R1292 c8 263 ch90 -34.839146 left
R1292 c8 263 ch130 -9.980590 left
R1292 c8 263 ch131 15.743251 left
R1292 c8 264 ch48 -34.412071 left
R1292 c8 264 ch76 -12.708019 left
R1292 c8 264 ch77 -49.647903 left
R1292 c8 264 ch79 -19.607655 left
R1292 c8 264 ch80 9.258694 left
R1292 c8 264 ch85 28.469170 left
R1292 c8 264 ch88 -79.388611 left
R1292 c8 264 ch90 -32.806503 left
R1292 c8 264 ch130 -10.211438 left
R1292 c8 264 ch131 15.165642 left
R1292 c8 265 ch48 -33.301800 left
R1292 c8 265 ch76 -10.564418 left
R1292 c8 265 ch77 -47.422417 left
R1292 c8 265 ch79 -19.377813 left
R1292 c8 265 ch80 9.157136 left
R1292 c8 265 ch85 28.346401 left
R1292 c8 265 ch88 -76.834953 left
R1292 c8 265 ch90 -30.741213 left
R1292 c8 265 ch130 -10.222076 left
R1292 c8 265 ch131 14.696591 left
R1292 c8 266 ch48 -32.138981 left
R1292 c8 266 ch76 -8.482307 left
R1292 c8 266 ch77 -45.088154 left
R1292 c8 266 ch79 -19.013227 left
R1292 c8 266 ch80 9.142814 left
R1292 c8 266 ch85 28.290440 left
R1292 c8 266 ch88 -74.125885 left
R1292 c8 266 ch90 -28.649544 left
R1292 c8 266 ch130 -10.008079 left
R1292 c8 266 ch131 14.340266 left
R1292 c8 267 ch48 -30.926064 left
R1292 c8 267 ch76 -6.470312 left
R1292 c8 267 ch77 -42.655434 left
R1292 c8 267 ch79 -18.513847 left
R1292 c8 267 ch80 9.212123 left
R1292 c8 267 ch85 28.300049 left
R1292 c8 267 ch88 -71.274628 left
R1292 c8 267 ch90 -26.537901 left
R1292 c8 267 ch130 -9.567513 left
R1292 c8 267 ch131 14.099382 left
R1292 c8 268 ch48 -29.665895 left
R1292 c8 268 ch76 -4.536277 left
R1292 c8 268 ch77 -40.135345 left
R1292 c8 268 ch79 -17.880981 left
R1292 c8 268 ch80 9.360352 left
R1292 c8 268 ch85 28.372585 left
R1292 c8 268 ch88 -68.295189 left
R1292 c8 268 ch90 -24.412815 left
R1292 c8 268 ch130 -8.900885 left
R1292 c8 268 ch131 13.975176 left
R1292 c8 269 ch48 -28.361662 left
R1292 c8 269 ch76 -2.687191 left
R1292 c8 269 ch77 -37.539684 left
R1292 c8 269 ch79 -17.117250 left
R1292 c8 269 ch80 9.581736 left
R1292 c8 269 ch85 28.504133 left
R1292 c8 269 ch88 -65.202148 left
R1292 c8 269 ch90 -22.280855 left
R1292 c8 269 ch130 -8.011142 left
R1292 c8 269 ch131 13.967420 left
R1292 c8 270 ch48 -27.016872 left
R1292 c8 270 ch76 -0.929101 left
R1292 c8 270 ch77 -34.880661 left
R1292 c8 270 ch79 -16.226538 left
R1292 c8 270 ch80 9.869560 left
R1292 c8 270 ch85 28.689487 left
R1292 c8 270 ch88 -62.010426 left
R1292 c8 270 ch90 -20.148558 left
R1292 c8 270 ch130 -6.903553 left
R1292 c8 270 ch131 14.074494 left
R1292 c8 271 ch48 -25.635300 left
R1292 c8 271 ch76 0.732970 left
R1292 c8 271 ch77 -32.170860 left
R1292 c8 271 ch79 -15.213903 left
R1292 c8 271 ch80 10.216300 left
R1292 c8 271 ch85 28.922312 left
R1292 c8 271 ch88 -58.735252 left
R1292 c8 271 ch90 -18.022394 left
R1292 c8 271 ch130 -5.585665 left
R1292 c8 271 ch131 14.293387 left
R1292 c8 272 ch48 -24.220949 left
R1292 c8 272 ch76 2.295058 left
R1292 c8 272 ch77 -29.423027 left
R1292 c8 272 ch79 -14.085507 left
R1292 c8 272 ch80 10.613743 left
R1292 c8 272 ch85 29.195210 left
R1292 c8 272 ch88 -55.391727 left
R1292 c8 272 ch90 -15.908647 left
R1292 c8 272 ch130 -4.067132 left
R1292 c8 272 ch131 14.619833 left
R1292 c8 273 ch48 -22.777981 left
R1292 c8 273 ch76 3.754312 left
R1292 c8 273 ch77 -26.649866 left
R1292 c8 273 ch79 -12.848511 left
R1292 c8 273 ch80 11.053164 left
R1292 c8 273 ch85 29.499828 left
R1292 c8 273 ch88 -51.994923 left
R1292 c8 273 ch90 -13.813384 left
R1292 c8 273 ch130 -2.359552 left
R1292 c8 273 ch131 15.048330 left
R1292 c8 274 ch48 -21.310730 left
R1292 c8 274 ch76 5.109020 left
R1292 c8 274 ch77 -23.863909 left
R1292 c8 274 ch79 -11.510983 left
R1292 c8 274 ch80 11.525387 left
R1292 c8 274 ch85 29.827065 left
R1292 c8 274 ch88 -48.559448 left
R1292 c8 274 ch90 -11.742363 left
R1292 c8 274 ch130 -0.476317 left
R1292 c8 274 ch131 15.572336 left
R1292 c8 275 ch48 -19.823519 left
R1292 c8 275 ch76 6.358622 left
R1292 c8 275 ch77 -21.077333 left
R1292 c8 275 ch79 -10.081784 left
R1292 c8 275 ch80 12.021062 left
R1292 c8 275 ch85 30.167103 left
R1292 c8 275 ch88 -45.099506 left
R1292 c8 275 ch90 -9.700976 left
R1292 c8 275 ch130 1.567581 left
R1292 c8 275 ch131 16.184322 left
R1292 c8 276 ch48 -18.320747 left
R1292 c8 276 ch76 7.503729 left
R1292 c8 276 ch77 -18.301830 left
R1292 c8 276 ch79 -8.570457 left
R1292 c8 276 ch80 12.530683 left
R1292 c8 276 ch85 30.509644 left
R1292 c8 276 ch88 -41.628540 left
R1292 c8 276 ch90 -7.694163 left
R1292 c8 276 ch130 3.755812 left
R1292 c8 276 ch131 16.875925 left
R1292 c8 277 ch48 -16.806742 left
R1292 c8 277 ch76 8.546055 left
R1292 c8 277 ch77 -15.548449 left
R1292 c8 277 ch79 -6.987122 left
R1292 c8 277 ch80 13.044807 left
R1292 c8 277 ch85 30.844105 left
R1292 c8 277 ch88 -38.159302 left
R1292 c8 277 ch90 -5.726395 left
R1292 c8 277 ch130 6.070875 left
R1292 c8 277 ch131 17.638084 left
R1292 c8 278 ch48 -15.285774 left
R1292 c8 278 ch76 9.488454 left
R1292 c8 278 ch77 -12.827485 left
R1292 c8 278 ch79 -5.342319 left
R1292 c8 278 ch80 13.554191 left
R1292 c8 278 ch85 31.159687 left
R1292 c8 278 ch88 -34.703529 left
R1292 c8 278 ch90 -3.801573 left
R1292 c8 278 ch130 8.494367 left
R1292 c8 278 ch131 18.461199 left
R1292 c8 279 ch48 -13.761950 left
R1292 c8 279 ch76 10.334794 left
R1292 c8 279 ch77 -10.148361 left
R1292 c8 279 ch79 -3.646918 left
R1292 c8 279 ch80 14.049902 left
R1292 c8 279 ch85 31.445650 left
R1292 c8 279 ch88 -31.272043 left
R1292 c8 279 ch90 -1.923025 left
R1292 c8 279 ch130 11.007198 left
R1292 c8 279 ch131 19.335257 left
R1292 c8 280 ch48 -12.239237 left
R1292 c8 280 ch76 11.089966 left
R1292 c8 280 ch77 -7.519551 left
R1292 c8 280 ch79 -1.912044 left
R1292 c8 280 ch80 14.523478 left
R1292 c8 280 ch85 31.691397 left
R1292 c8 280 ch88 -27.874514 left
R1292 c8 280 ch90 -0.093415 left
R1292 c8 280 ch130 13.589843 left
R1292 c8 280 ch131 20.249977 left
R1292 c8 281 ch48 -10.721363 left
R1292 c8 281 ch76 11.759760 left
R1292 c8 281 ch77 -4.948493 left
R1292 c8 281 ch79 -0.148847 left
R1292 c8 281 ch80 14.966974 left
R1292 c8 281 ch85 31.886700 left
R1292 c8 281 ch88 -24.519516 left
R1292 c8 281 ch90 1.685187 left
R1292 c8 281 ch130 16.222546 left
R1292 c8 281 ch131 21.194984 left
R1292 c8 282 ch48 -9.211841 left
R1292 c8 282 ch76 12.350782 left
R1292 c8 282 ch77 -2.441543 left
R1292 c8 282 ch79 1.631488 left
R1292 c8 282 ch80 15.373182 left
R1292 c8 282 ch85 32.021835 left
R1292 c8 282 ch88 -21.214405 left
R1292 c8 282 ch90 3.411441 left
R1292 c8 282 ch130 18.885624 left
R1292 c8 282 ch131 22.159903 left
R1292 c8 283 ch48 -7.713886 left
R1292 c8 283 ch76 12.870349 left
R1292 c8 283 ch77 -0.003968 left
R1292 c8 283 ch79 3.417937 left
R1292 c8 283 ch80 15.735622 left
R1292 c8 283 ch85 32.087738 left
R1292 c8 283 ch88 -17.965384 left
R1292 c8 283 ch90 5.084639 left
R1292 c8 283 ch130 21.559572 left
R1292 c8 283 ch131 23.134514 left
R1292 c8 284 ch48 -6.230434 left
R1292 c8 284 ch76 13.326391 left
R1292 c8 284 ch77 2.360083 left
R1292 c8 284 ch79 5.199646 left
R1292 c8 284 ch80 16.048634 left
R1292 c8 284 ch85 32.076115 left
R1292 c8 284 ch88 -14.777462 left
R1292 c8 284 ch90 6.704742 left
R1292 c8 284 ch130 24.225349 left
R1292 c8 284 ch131 24.108919 left
R1292 c8 285 ch48 -4.764095 left
R1292 c8 285 ch76 13.727276 left
R1292 c8 285 ch77 4.647553 left
R1292 c8 285 ch79 6.966163 left
R1292 c8 285 ch80 16.307493 left
R1292 c8 285 ch85 31.979687 left
R1292 c8 285 ch88 -11.654520 left
R1292 c8 285 ch90 8.272375 left
R1292 c8 285 ch130 26.864538 left
R1292 c8 285 ch131 25.073572 left
R1292 c8 286 ch48 -3.317194 left
R1292 c8 286 ch76 14.081726 left
R1292 c8 286 ch77 6.856437 left
R1292 c8 286 ch79 8.707375 left
R1292 c8 286 ch80 16.508413 left
R1292 c8 286 ch85 31.792076 left
R1292 c8 286 ch88 -8.599352 left
R1292 c8 286 ch90 9.788731 left
R1292 c8 286 ch130 29.459528 left
R1292 c8 286 ch131 26.019415 left
R1292 c8 287 ch48 -1.891739 left
R1292 c8 287 ch76 14.398647 left
R1292 c8 287 ch77 8.985744 left
R1292 c8 287 ch79 10.413677 left
R1292 c8 287 ch80 16.648588 left
R1292 c8 287 ch85 31.508179 left
R1292 c8 287 ch88 -5.613722 left
R1292 c8 287 ch90 11.255611 left
R1292 c8 287 ch130 31.993660 left
R1292 c8 287 ch131 26.938025 left
R1292 c8 288 ch48 -0.489438 left
R1292 c8 288 ch76 14.686984 left
R1292 c8 288 ch77 11.035364 left
R1292 c8 288 ch79 12.075994 left
R1292 c8 288 ch80 16.726175 left
R1292 c8 288 ch85 31.123964 left
R1292 c8 288 ch88 -2.698504 left
R1292 c8 288 ch90 12.675255 left
R1292 c8 288 ch130 34.451363 left
R1292 c8 288 ch131 27.821587 left
R1292 c8 289 ch48 0.888299 left
R1292 c8 289 ch76 14.955578 left
R1292 c8 289 ch77 13.006061 left
R1292 c8 289 ch79 13.685860 left
R1292 c8 289 ch80 16.740364 left
R1292 c8 289 ch85 30.636822 left
R1292 c8 289 ch88 0.146256 left
R1292 c8 289 ch90 14.050398 left
R1292 c8 289 ch130 36.818253 left
R1292 c8 289 ch131 28.663059 left
R1292 c8 290 ch48 2.240294 left
R1292 c8 290 ch76 15.213022 left
R1292 c8 290 ch77 14.899284 left
R1292 c8 290 ch79 15.235501 left
R1292 c8 290 ch80 16.691290 left
R1292 c8 290 ch85 30.045343 left
R1292 c8 290 ch88 2.921207 left
R1292 c8 290 ch90 15.384086 left
R1292 c8 290 ch130 39.081261 left
R1292 c8 290 ch131 29.456139 left
R1292 c8 291 ch48 3.565610 left
R1292 c8 291 ch76 15.467500 left
R1292 c8 291 ch77 16.717098 left
R1292 c8 291 ch79 16.717815 left
R1292 c8 291 ch80 16.580048 left
R1292 c8 291 ch85 29.349499 left
R1292 c8 291 ch88 5.627564 left
R1292 c8 291 ch90 16.679634 left
R1292 c8 291 ch130 41.228676 left
R1292 c8 291 ch131 30.195362 left
R1292 c8 292 ch48 4.863487 left
R1292 c8 292 ch76 15.726624 left
R1292 c8 292 ch77 18.462009 left
R1292 c8 292 ch79 18.126429 left
R1292 c8 292 ch80 16.408642 left
R1292 c8 292 ch85 28.550613 left
R1292 c8 292 ch88 8.266951 left
R1292 c8 292 ch90 17.940506 left
R1292 c8 292 ch130 43.250187 left
R1292 c8 292 ch131 30.876070 left
R1292 c8 293 ch48 6.133325 left
R1292 c8 293 ch76 15.997368 left
R1292 c8 293 ch77 20.136864 left
R1292 c8 293 ch79 19.455736 left
R1292 c8 293 ch80 16.179926 left
R1292 c8 293 ch85 27.651270 left
R1292 c8 293 ch88 10.841277 left
R1292 c8 293 ch90 19.170286 left
R1292 c8 293 ch130 45.136967 left
R1292 c8 293 ch131 31.494478 left
R1292 c8 294 ch48 7.374564 left
R1292 c8 294 ch76 16.285843 left
R1292 c8 294 ch77 21.744682 left
R1292 c8 294 ch79 20.700903 left
R1292 c8 294 ch80 15.897535 left
R1292 c8 294 ch85 26.655428 left
R1292 c8 294 ch88 13.352575 left
R1292 c8 294 ch90 20.372429 left
R1292 c8 294 ch130 46.881611 left
R1292 c8 294 ch131 32.047615 left
R1292 c8 295 ch48 8.586727 left
R1292 c8 295 ch76 16.597237 left
R1292 c8 295 ch77 23.288530 left
R1292 c8 295 ch79 21.857849 left
R1292 c8 295 ch80 15.565852 left
R1292 c8 295 ch85 25.568211 left
R1292 c8 295 ch88 15.802855 left
R1292 c8 295 ch90 21.550299 left
R1292 c8 295 ch130 48.478222 left
R1292 c8 295 ch131 32.533367 left
R1292 c8 296 ch48 9.769277 left
R1292 c8 296 ch76 16.935734 left
R1292 c8 296 ch77 24.771347 left
R1292 c8 296 ch79 22.923302 left
R1292 c8 296 ch80 15.189838 left
R1292 c8 296 ch85 24.395973 left
R1292 c8 296 ch88 18.193998 left
R1292 c8 296 ch90 22.706944 left
R1292 c8 296 ch130 49.922306 left
R1292 c8 296 ch131 32.950401 left
R1292 c8 297 ch48 10.921619 left
R1292 c8 297 ch76 17.304327 left
R1292 c8 297 ch77 26.195835 left
R1292 c8 297 ch79 23.894747 left
R1292 c8 297 ch80 14.775058 left
R1292 c8 297 ch85 23.146156 left
R1292 c8 297 ch88 20.527565 left
R1292 c8 297 ch90 23.845070 left
R1292 c8 297 ch130 51.210796 left
R1292 c8 297 ch131 33.298183 left
R1292 c8 298 ch48 12.042992 left
R1292 c8 298 ch76 17.704836 left
R1292 c8 298 ch77 27.564331 left
R1292 c8 298 ch79 24.770424 left
R1292 c8 298 ch80 14.327531 left
R1292 c8 298 ch85 21.827168 left
R1292 c8 298 ch88 22.804731 left
R1292 c8 298 ch90 24.966892 left
